"geneID"	"Function"
"5664"	"Rsub_12056"	"hypothetical_protein"
"5665"	"Rsub_12059"	"trmB, METTL1, TRM8; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]"
"5666"	"Rsub_12060"	"E2.6.1.11, argD; acetylornithine aminotransferase [EC:2.6.1.11]"
"5667"	"Rsub_12061"	"hypothetical_protein"
"5668"	"Rsub_12064"	"hypothetical_protein"
"5669"	"Rsub_12065"	"ILR1; IAA-amino acid hydrolase [EC:3.5.1.-]"
"5670"	"Rsub_12068"	"MKK3; mitogen-activated protein kinase kinase 3 [EC:2.7.12.2]"
"5671"	"Rsub_12069"	"FUBP; far upstream element-binding protein"
"5672"	"Rsub_12071"	"hypothetical_protein"
"5673"	"Rsub_12072"	"rimO; ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]"
"5674"	"Rsub_12300"	"hypothetical_protein"
"5675"	"Rsub_12304"	"TMEM33; transmembrane protein 33"
"5676"	"Rsub_12305"	"hypothetical_protein"
"5677"	"Rsub_12308"	"hypothetical_protein"
"5678"	"Rsub_12309"	"UTP13, TBL3; U3 small nucleolar RNA-associated protein 13"
"5679"	"Rsub_12310"	"HSPA5, BIP; endoplasmic reticulum chaperone BiP [EC:3.6.4.10]"
"5680"	"Rsub_12311"	"hypothetical_protein"
"5681"	"Rsub_12313"	"PEX1; peroxin-1"
"5682"	"Rsub_12315"	"RPB1, POLR2A; DNA-directed RNA polymerase II subunit RPB1 [EC:2.7.7.6]"
"5683"	"Rsub_12574"	"HEPH; hephaestin [EC:1.16.3.1]"
"5684"	"Rsub_12578"	"ATPeV0A, ATP6N; V-type H+-transporting ATPase subunit a"
"5685"	"Rsub_12579"	"pepN; aminopeptidase N [EC:3.4.11.2]"
"5686"	"Rsub_12580"	"pepN; aminopeptidase N [EC:3.4.11.2]"
"5687"	"Rsub_12581"	"trmL, cspR; tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]"
"5688"	"Rsub_12583"	"gyrA; DNA gyrase subunit A [EC:5.6.2.2]"
"5689"	"Rsub_12584"	"hypothetical_protein"
"5690"	"Rsub_12586"	"SLC17A; MFS transporter, ACS family, solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), other"
"5691"	"Rsub_12472"	"hypothetical_protein"
"5692"	"Rsub_12476"	"RP-S7e, RPS7; small subunit ribosomal protein S7e"
"5693"	"Rsub_12478"	"hypothetical_protein"
"5694"	"Rsub_12479"	"WNK, PRKWNK; WNK lysine deficient protein kinase [EC:2.7.11.1]"
"5695"	"Rsub_12484"	"CETN1; centrin-1"
"5696"	"Rsub_12485"	"ERK, MAPK1_3; mitogen-activated protein kinase 1/3 [EC:2.7.11.24]"
"5697"	"Rsub_12489"	"DNAJC13; DnaJ homolog subfamily C member 13"
"5698"	"Rsub_12490"	"hypothetical_protein"
"5699"	"Rsub_12491"	"CAMKK2; calcium/calmodulin-dependent protein kinase kinase 2 [EC:2.7.11.17]"
"5700"	"Rsub_12492"	"hypothetical_protein"
"5701"	"Rsub_12371"	"GLDH; L-galactono-1,4-lactone dehydrogenase [EC:1.3.2.3]"
"5702"	"Rsub_12372"	"ELAVL2_3_4; ELAV like protein 2/3/4"
"5703"	"Rsub_12373"	"rnhB; ribonuclease HII [EC:3.1.26.4]"
"5704"	"Rsub_12374"	"hypothetical_protein"
"5705"	"Rsub_12380"	"hypothetical_protein"
"5706"	"Rsub_12385"	"TCERG1, CA150; transcription elongation regulator 1"
"5707"	"Rsub_12386"	"hypothetical_protein"
"5708"	"Rsub_12406"	"idi, IDI; isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]"
"5709"	"Rsub_12413"	"dnaK, HSPA9; molecular chaperone DnaK"
"5710"	"Rsub_12415"	"MED6; mediator of RNA polymerase II transcription subunit 6"
"5711"	"Rsub_12416"	"SHPRH; E3 ubiquitin-protein ligase SHPRH [EC:5.6.2.- 2.3.2.27]"
"5712"	"Rsub_12418"	"punA, PNP; purine-nucleoside phosphorylase [EC:2.4.2.1]"
"5713"	"Rsub_12421"	"hemH, FECH; protoporphyrin/coproporphyrin ferrochelatase [EC:4.98.1.1 4.99.1.9]"
"5714"	"Rsub_12429"	"hypothetical_protein"
"5715"	"Rsub_12434"	"hypothetical_protein"
"5716"	"Rsub_12435"	"TFIIS; transcription elongation factor S-II"
"5717"	"Rsub_12437"	"hypothetical_protein"
"5718"	"Rsub_12440"	"PPP2R1; serine/threonine-protein phosphatase 2A regulatory subunit A"
"5719"	"Rsub_12441"	"ZDHHC2_15_20; palmitoyltransferase ZDHHC2/15/20 [EC:2.3.1.225]"
"5720"	"Rsub_12442"	"hypothetical_protein"
"5721"	"Rsub_12446"	"MGLL; acylglycerol lipase [EC:3.1.1.23]"
"5722"	"Rsub_12448"	"nadB; L-aspartate oxidase [EC:1.4.3.16]"
"5723"	"Rsub_12450"	"GLG1, ESL1; golgi apparatus protein 1"
"5724"	"Rsub_12513"	"SLC20A, PIT; solute carrier family 20 (sodium-dependent phosphate transporter)"
"5725"	"Rsub_12514"	"LYS5, acpT; 4'-phosphopantetheinyl transferase [EC:2.7.8.-]"
"5726"	"Rsub_12515"	"hypothetical_protein"
"5727"	"Rsub_12516"	"hypothetical_protein"
"5728"	"Rsub_12519"	"argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]"
"5729"	"Rsub_12520"	"hypothetical_protein"
"5730"	"Rsub_12524"	"PLMT; phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.71]"
"5731"	"Rsub_12525"	"hypothetical_protein"
"5732"	"Rsub_12531"	"hypothetical_protein"
"5733"	"Rsub_12532"	"hypothetical_protein"
"5734"	"Rsub_12389"	"hypothetical_protein"
"5735"	"Rsub_12390"	"LRRC6, DNAAF11; dynein axonemal assembly factor 11"
"5736"	"Rsub_12392"	"hslU; ATP-dependent HslUV protease ATP-binding subunit HslU"
"5737"	"Rsub_12397"	"hypothetical_protein"
"5738"	"Rsub_12400"	"hypothetical_protein"
"5739"	"Rsub_12402"	"DDB1; DNA damage-binding protein 1"
"5740"	"Rsub_12403"	"hypothetical_protein"
"5741"	"Rsub_12404"	"NUP98, ADAR2, NUP116; nuclear pore complex protein Nup98-Nup96"
"5742"	"Rsub_12217"	"DNAJC2; DnaJ homolog subfamily C member 2"
"5743"	"Rsub_12222"	"ERF3, GSPT; peptide chain release factor subunit 3"
"5744"	"Rsub_12223"	"hypothetical_protein"
"5745"	"Rsub_12224"	"hypothetical_protein"
"5746"	"Rsub_12225"	"TAF11; transcription initiation factor TFIID subunit 11"
"5747"	"Rsub_12229"	"mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]"
"5748"	"Rsub_12230"	"H2A; histone H2A"
"5749"	"Rsub_12231"	"PRPF18, PRP18; pre-mRNA-splicing factor 18"
"5750"	"Rsub_12232"	"PSMD14, RPN11, POH1; 26S proteasome regulatory subunit N11"
"5751"	"Rsub_12233"	"GAR1, NOLA1; H/ACA ribonucleoprotein complex subunit 1"
"5752"	"Rsub_12235"	"yggS, PROSC; PLP dependent protein"
"5753"	"Rsub_12555"	"RAB5C; Ras-related protein Rab-5C"
"5754"	"Rsub_12563"	"RRP12; ribosomal RNA-processing protein 12"
"5755"	"Rsub_12564"	"hypothetical_protein"
"5756"	"Rsub_12565"	"hypothetical_protein"
"5757"	"Rsub_12566"	"hypothetical_protein"
"5758"	"Rsub_12570"	"hypothetical_protein"
"5759"	"Rsub_12571"	"hypothetical_protein"
"5760"	"Rsub_12939"	"hypothetical_protein"
"5761"	"Rsub_12536"	"hypothetical_protein"
"5762"	"Rsub_12542"	"hypothetical_protein"
"5763"	"Rsub_12545"	"MYBP; transcription factor MYB, plant"
"5764"	"Rsub_12546"	"NOP12; nucleolar protein 12"
"5765"	"Rsub_12547"	"ZFP36L; butyrate response factor"
"5766"	"Rsub_12548"	"aguB; N-carbamoylputrescine amidase [EC:3.5.1.53]"
"5767"	"Rsub_12550"	"hypothetical_protein"
"5768"	"Rsub_12552"	"hypothetical_protein"
"5769"	"Rsub_12496"	"hypothetical_protein"
"5770"	"Rsub_12501"	"CYC; cytochrome c"
"5771"	"Rsub_12502"	"KIF3B; kinesin family member 3B"
"5772"	"Rsub_12503"	"PGLS, pgl, devB; 6-phosphogluconolactonase [EC:3.1.1.31]"
"5773"	"Rsub_12504"	"hypothetical_protein"
"5774"	"Rsub_12505"	"E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]"
"5775"	"Rsub_12506"	"hypothetical_protein"
"5776"	"Rsub_12509"	"PSMA2; 20S proteasome subunit alpha 2 [EC:3.4.25.1]"
"5777"	"Rsub_12511"	"SET, TAF1, I2PP2A; template-activating factor I"
"5778"	"Rsub_12512"	"hypothetical_protein"
"5779"	"Rsub_12673"	"KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]"
"5780"	"Rsub_12675"	"CRY; cryptochrome"
"5781"	"Rsub_12683"	"hypothetical_protein"
"5782"	"Rsub_12684"	"cypD_E, CYP102A, CYP505; cytochrome P450 / NADPH-cytochrome P450 reductase [EC:1.14.14.1 1.6.2.4]"
"5783"	"Rsub_12686"	"BUD20; bud site selection protein 20"
"5784"	"Rsub_12687"	"hypothetical_protein"
"5785"	"Rsub_12690"	"hypothetical_protein"
"5786"	"Rsub_12692"	"pdxH, PNPO; pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]"
"5787"	"Rsub_12694"	"hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]"
"5788"	"Rsub_12695"	"betB, gbsA; betaine-aldehyde dehydrogenase [EC:1.2.1.8]"
"5789"	"Rsub_12699"	"hypothetical_protein"
"5790"	"Rsub_12812"	"hypothetical_protein"
"5791"	"Rsub_12814"	"USP7, UBP15; ubiquitin carboxyl-terminal hydrolase 7 [EC:3.4.19.12]"
"5792"	"Rsub_12817"	"GRPE; molecular chaperone GrpE"
"5793"	"Rsub_12823"	"hypothetical_protein"
"5794"	"Rsub_12824"	"hypothetical_protein"
"5795"	"Rsub_12827"	"sppA; protease IV [EC:3.4.21.-]"
"5796"	"Rsub_12614"	"AMY, amyA, malS; alpha-amylase [EC:3.2.1.1]"
"5797"	"Rsub_12619"	"AKT, KAT, GORK, SKOR; potassium channel"
"5798"	"Rsub_12621"	"PAPD5_7, TRF4; non-canonical poly(A) RNA polymerase PAPD5/7 [EC:2.7.7.19]"
"5799"	"Rsub_12623"	"PLD6; mitochondrial cardiolipin hydrolase [EC:3.1.4.-]"
"5800"	"Rsub_12624"	"hypothetical_protein"
"5801"	"Rsub_12625"	"AOX1, AOX2; ubiquinol oxidase [EC:1.10.3.11]"
"5802"	"Rsub_12627"	"hypothetical_protein"
"5803"	"Rsub_12628"	"hypothetical_protein"
"5804"	"Rsub_12629"	"hypothetical_protein"
"5805"	"Rsub_12631"	"TAZ; monolysocardiolipin acyltransferase [EC:2.3.1.-]"
"5806"	"Rsub_12632"	"RP-L30, MRPL30, rpmD; large subunit ribosomal protein L30"
"5807"	"Rsub_12637"	"hypothetical_protein"
"5808"	"Rsub_12638"	"petE; plastocyanin"
"5809"	"Rsub_12642"	"hypothetical_protein"
"5810"	"Rsub_12643"	"MLH1; DNA mismatch repair protein MLH1"
"5811"	"Rsub_12645"	"aroC; chorismate synthase [EC:4.2.3.5]"
"5812"	"Rsub_12647"	"frr, MRRF, RRF; ribosome recycling factor"
"5813"	"Rsub_12648"	"hypothetical_protein"
"5814"	"Rsub_12649"	"hypothetical_protein"
"5815"	"Rsub_12655"	"hypothetical_protein"
"5816"	"Rsub_12656"	"AP4E1; AP-4 complex subunit epsilon-1"
"5817"	"Rsub_12657"	"GRIP; glutamate receptor, ionotropic, plant"
"5818"	"Rsub_12658"	"hypothetical_protein"
"5819"	"Rsub_12659"	"hypothetical_protein"
"5820"	"Rsub_12660"	"hypothetical_protein"
"5821"	"Rsub_12661"	"hypothetical_protein"
"5822"	"Rsub_12662"	"ACAD8; isobutyryl-CoA dehydrogenase [EC:1.3.99.-]"
"5823"	"Rsub_13112"	"hypothetical_protein"
"5824"	"Rsub_12712"	"EIF2B1; translation initiation factor eIF-2B subunit alpha"
"5825"	"Rsub_12714"	"DBT, bkdB; 2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [EC:2.3.1.168]"
"5826"	"Rsub_12715"	"NSUN5, WBSCR20, RCM1; 25S rRNA (cytosine2278-C5)-methyltransferase [EC:2.1.1.311]"
"5827"	"Rsub_12718"	"PFN; profilin"
"5828"	"Rsub_12719"	"MARCH6, DOA10; E3 ubiquitin-protein ligase MARCH6 [EC:2.3.2.27]"
"5829"	"Rsub_12720"	"E2.4.1.207; xyloglucan:xyloglucosyl transferase [EC:2.4.1.207]"
"5830"	"Rsub_12721"	"RRP4, EXOSC2; exosome complex component RRP4"
"5831"	"Rsub_12722"	"hypothetical_protein"
"5832"	"Rsub_12723"	"ATPeF1D, ATP5D, ATP16; F-type H+-transporting ATPase subunit delta"
"5833"	"Rsub_12724"	"hypothetical_protein"
"5834"	"Rsub_12725"	"hypothetical_protein"
"5835"	"Rsub_12728"	"SCD, desC; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]"
"5836"	"Rsub_12781"	"E2.6.1.83; LL-diaminopimelate aminotransferase [EC:2.6.1.83]"
"5837"	"Rsub_12784"	"PDS, crtP; 15-cis-phytoene desaturase [EC:1.3.5.5]"
"5838"	"Rsub_12785"	"hypothetical_protein"
"5839"	"Rsub_12786"	"PINX1; Pin2-interacting protein X1"
"5840"	"Rsub_12792"	"hypothetical_protein"
"5841"	"Rsub_12794"	"hypothetical_protein"
"5842"	"Rsub_12795"	"KPNB1, IPO1; importin subunit beta-1"
"5843"	"Rsub_12751"	"hypothetical_protein"
"5844"	"Rsub_12753"	"mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]"
"5845"	"Rsub_12756"	"hypothetical_protein"
"5846"	"Rsub_12758"	"hypothetical_protein"
"5847"	"Rsub_12760"	"hypothetical_protein"
"5848"	"Rsub_12762"	"hypothetical_protein"
"5849"	"Rsub_12763"	"hypothetical_protein"
"5850"	"Rsub_12860"	"hypothetical_protein"
"5851"	"Rsub_12861"	"SEC62; translocation protein SEC62"
"5852"	"Rsub_12862"	"TAZ; monolysocardiolipin acyltransferase [EC:2.3.1.-]"
"5853"	"Rsub_12872"	"ERCC2, XPD; DNA excision repair protein ERCC-2 [EC:5.6.2.3]"
"5854"	"Rsub_12874"	"hypothetical_protein"
"5855"	"Rsub_12875"	"hypothetical_protein"
"5856"	"Rsub_12796"	"hypothetical_protein"
"5857"	"Rsub_12798"	"TALDO1, talB, talA; transaldolase [EC:2.2.1.2]"
"5858"	"Rsub_12799"	"hypothetical_protein"
"5859"	"Rsub_12801"	"hypothetical_protein"
"5860"	"Rsub_12802"	"PSMB6; 20S proteasome subunit beta 1 [EC:3.4.25.1]"
"5861"	"Rsub_12804"	"hypothetical_protein"
"5862"	"Rsub_12805"	"hypothetical_protein"
"5863"	"Rsub_12806"	"TOGARAM; TOG array regulator of axonemal microtubules protein"
"5864"	"Rsub_12808"	"TYRAAT; arogenate dehydrogenase (NADP+), plant [EC:1.3.1.78]"
"5865"	"Rsub_12766"	"hypothetical_protein"
"5866"	"Rsub_12771"	"hypothetical_protein"
"5867"	"Rsub_12772"	"hypothetical_protein"
"5868"	"Rsub_12773"	"hypothetical_protein"
"5869"	"Rsub_12776"	"hypothetical_protein"
"5870"	"Rsub_12780"	"MAD2; mitotic spindle assembly checkpoint protein MAD2"
"5871"	"Rsub_12907"	"hypothetical_protein"
"5872"	"Rsub_12909"	"NOP9; nucleolar protein 9"
"5873"	"Rsub_12910"	"hypothetical_protein"
"5874"	"Rsub_12911"	"hypothetical_protein"
"5875"	"Rsub_12913"	"chaA, CAX; Ca2+:H+ antiporter"
"5876"	"Rsub_12914"	"hypothetical_protein"
"5877"	"Rsub_12915"	"COPS5, CSN5; COP9 signalosome complex subunit 5 [EC:3.4.-.-]"
"5878"	"Rsub_12916"	"hypothetical_protein"
"5879"	"Rsub_12922"	"hypothetical_protein"
"5880"	"Rsub_12843"	"EEF2; elongation factor 2"
"5881"	"Rsub_12846"	"hypothetical_protein"
"5882"	"Rsub_12851"	"hypothetical_protein"
"5883"	"Rsub_12852"	"hypothetical_protein"
"5884"	"Rsub_12853"	"hypothetical_protein"
"5885"	"Rsub_12854"	"hypothetical_protein"
"5886"	"Rsub_12855"	"hypothetical_protein"
"5887"	"Rsub_12858"	"DDX49, DBP8; ATP-dependent RNA helicase DDX49/DBP8 [EC:5.6.2.7]"
"5888"	"Rsub_12859"	"hypothetical_protein"
"5889"	"Rsub_12732"	"truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]"
"5890"	"Rsub_12733"	"ECHS1; enoyl-CoA hydratase [EC:4.2.1.17]"
"5891"	"Rsub_12735"	"TIM9; mitochondrial import inner membrane translocase subunit TIM9"
"5892"	"Rsub_12736"	"hypothetical_protein"
"5893"	"Rsub_12737"	"trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]"
"5894"	"Rsub_12740"	"hypothetical_protein"
"5895"	"Rsub_12741"	"mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]"
"5896"	"Rsub_12744"	"hypothetical_protein"
"5897"	"Rsub_12745"	"IPMK, IPK2; inositol-polyphosphate multikinase [EC:2.7.1.140 2.7.1.151]"
"5898"	"Rsub_12747"	"ppdK; pyruvate, orthophosphate dikinase [EC:2.7.9.1]"
"5899"	"Rsub_12828"	"PSMC6, RPT4; 26S proteasome regulatory subunit T4"
"5900"	"Rsub_12829"	"WDR12, YTM1; ribosome biogenesis protein"
"5901"	"Rsub_12831"	"ISA, treX; isoamylase [EC:3.2.1.68]"
"5902"	"Rsub_12833"	"EIF4G; translation initiation factor 4G"
"5903"	"Rsub_12837"	"ARL8; ADP-ribosylation factor-like protein 8"
"5904"	"Rsub_12838"	"hypothetical_protein"
"5905"	"Rsub_12971"	"hypothetical_protein"
"5906"	"Rsub_12972"	"hypothetical_protein"
"5907"	"Rsub_12975"	"RP-S9e, RPS9; small subunit ribosomal protein S9e"
"5908"	"Rsub_12976"	"RPC3, POLR3C; DNA-directed RNA polymerase III subunit RPC3"
"5909"	"Rsub_12977"	"hypothetical_protein"
"5910"	"Rsub_12978"	"hypothetical_protein"
"5911"	"Rsub_12979"	"ICT1, MRPL58; peptidyl-tRNA hydrolase ICT1 [EC:3.1.1.29]"
"5912"	"Rsub_12982"	"hypothetical_protein"
"5913"	"Rsub_12926"	"hypothetical_protein"
"5914"	"Rsub_12928"	"IDH3; isocitrate dehydrogenase (NAD+) [EC:1.1.1.41]"
"5915"	"Rsub_12930"	"hypothetical_protein"
"5916"	"Rsub_12931"	"hypothetical_protein"
"5917"	"Rsub_12932"	"hypothetical_protein"
"5918"	"Rsub_12934"	"GST, gst; glutathione S-transferase [EC:2.5.1.18]"
"5919"	"Rsub_12935"	"hypothetical_protein"
"5920"	"Rsub_12950"	"pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]"
"5921"	"Rsub_12952"	"hypothetical_protein"
"5922"	"Rsub_12954"	"DDX5, DBP2; ATP-dependent RNA helicase DDX5/DBP2 [EC:5.6.2.7]"
"5923"	"Rsub_12955"	"hypothetical_protein"
"5924"	"Rsub_12956"	"hypothetical_protein"
"5925"	"Rsub_12957"	"hypothetical_protein"
"5926"	"Rsub_12958"	"SPA1_2; protein suppressor of PHYA-105 1 and protein SPA1-related 2"
"5927"	"Rsub_13011"	"cysU; sulfate/thiosulfate transport system permease protein"
"5928"	"Rsub_13013"	"PMPCA, MAS2; mitochondrial-processing peptidase subunit alpha [EC:3.4.24.64]"
"5929"	"Rsub_13014"	"TAD2, ADAT2; tRNA-specific adenosine deaminase 2 [EC:3.5.4.-]"
"5930"	"Rsub_13016"	"RP-S23e, RPS23; small subunit ribosomal protein S23e"
"5931"	"Rsub_13017"	"hypothetical_protein"
"5932"	"Rsub_13018"	"NFU1, HIRIP5; NFU1 iron-sulfur cluster scaffold homolog, mitochondrial"
"5933"	"Rsub_13020"	"hypothetical_protein"
"5934"	"Rsub_12987"	"truD, PUS7; tRNA pseudouridine13 synthase [EC:5.4.99.27]"
"5935"	"Rsub_12988"	"hypothetical_protein"
"5936"	"Rsub_12993"	"hypothetical_protein"
"5937"	"Rsub_12995"	"NEK1_4_5; serine/threonine-protein kinase Nek1/4/5 [EC:2.7.11.1]"
"5938"	"Rsub_12702"	"nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]"
"5939"	"Rsub_12703"	"hypothetical_protein"
"5940"	"Rsub_12704"	"hypothetical_protein"
"5941"	"Rsub_12706"	"hypothetical_protein"
"5942"	"Rsub_12707"	"ACTR5, ARP5, INO80M; actin-related protein 5"
"5943"	"Rsub_12708"	"hypothetical_protein"
"5944"	"Rsub_12709"	"hypothetical_protein"
"5945"	"Rsub_12711"	"hypothetical_protein"
"5946"	"Rsub_13144"	"hypothetical_protein"
"5947"	"Rsub_12877"	"hypothetical_protein"
"5948"	"Rsub_12878"	"hypothetical_protein"
"5949"	"Rsub_12880"	"UBE2D, UBC4, UBC5; ubiquitin-conjugating enzyme E2 D [EC:2.3.2.23]"
"5950"	"Rsub_12882"	"GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]"
"5951"	"Rsub_12886"	"URA4, pyrC; dihydroorotase [EC:3.5.2.3]"
"5952"	"Rsub_12887"	"K09264; MADS-box transcription factor, plant"
"5953"	"Rsub_12889"	"clpB; ATP-dependent Clp protease ATP-binding subunit ClpB"
"5954"	"Rsub_12890"	"RBM17, SPF45; splicing factor 45"
"5955"	"Rsub_12893"	"iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]"
"5956"	"Rsub_12896"	"hypothetical_protein"
"5957"	"Rsub_12898"	"cynT, can; carbonic anhydrase [EC:4.2.1.1]"
"5958"	"Rsub_12899"	"hypothetical_protein"
"5959"	"Rsub_12900"	"hypothetical_protein"
"5960"	"Rsub_12903"	"E3.1.3.16; protein phosphatase [EC:3.1.3.16]"
"5961"	"Rsub_12905"	"PAT, AAT; bifunctional aspartate aminotransferase and glutamate/aspartate-prephenate aminotransferase [EC:2.6.1.1 2.6.1.78 2.6.1.79]"
"5962"	"Rsub_13036"	"VPS13A_C; vacuolar protein sorting-associated protein 13A/C"
"5963"	"Rsub_13037"	"MPV17; protein Mpv17"
"5964"	"Rsub_13038"	"hypothetical_protein"
"5965"	"Rsub_13040"	"clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]"
"5966"	"Rsub_13042"	"RRM2; ribonucleoside-diphosphate reductase subunit M2 [EC:1.17.4.1]"
"5967"	"Rsub_13043"	"hypothetical_protein"
"5968"	"Rsub_12996"	"EMG1, NEP1; rRNA small subunit pseudouridine methyltransferase Nep1 [EC:2.1.1.260]"
"5969"	"Rsub_13002"	"AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]"
"5970"	"Rsub_13003"	"hypothetical_protein"
"5971"	"Rsub_13004"	"TC.AAA; ATP:ADP antiporter, AAA family"
"5972"	"Rsub_13005"	"dld; D-lactate dehydrogenase"
"5973"	"Rsub_12959"	"hypothetical_protein"
"5974"	"Rsub_12963"	"hypothetical_protein"
"5975"	"Rsub_12967"	"hypothetical_protein"
"5976"	"Rsub_12968"	"hypothetical_protein"
"5977"	"Rsub_13044"	"hypothetical_protein"
"5978"	"Rsub_13046"	"hypothetical_protein"
"5979"	"Rsub_13050"	"hypothetical_protein"
"5980"	"Rsub_13053"	"hypothetical_protein"
"5981"	"Rsub_13064"	"K24854; damage-control phosphatase, subfamily II, stand-alone protein [EC:3.1.3.-]"
"5982"	"Rsub_13068"	"hypothetical_protein"
"5983"	"Rsub_13021"	"hypothetical_protein"
"5984"	"Rsub_13025"	"EMC7; ER membrane protein complex subunit 7"
"5985"	"Rsub_13026"	"VAT1; synaptic vesicle membrane protein VAT-1"
"5986"	"Rsub_13029"	"PPOX, hemY; protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]"
"5987"	"Rsub_13032"	"CRBN; cereblon"
"5988"	"Rsub_13034"	"hypothetical_protein"
"5989"	"Rsub_13035"	"UBE1, UBA1; ubiquitin-activating enzyme E1 [EC:6.2.1.45]"
"5990"	"Rsub_13098"	"hypothetical_protein"
"5991"	"Rsub_13099"	"RP-L27Ae, RPL27A; large subunit ribosomal protein L27Ae"
"5992"	"Rsub_13100"	"hypothetical_protein"
"5993"	"Rsub_13101"	"PK, pyk; pyruvate kinase [EC:2.7.1.40]"
"5994"	"Rsub_13072"	"EXOC7, EXO70; exocyst complex component 7"
"5995"	"Rsub_13073"	"SNRPC; U1 small nuclear ribonucleoprotein C"
"5996"	"Rsub_13075"	"ALDO; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]"
"5997"	"Rsub_13076"	"TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]"
"5998"	"Rsub_13077"	"hypothetical_protein"
"5999"	"Rsub_13079"	"hypothetical_protein"
"6000"	"Rsub_13082"	"NAP1L1, NRP; nucleosome assembly protein 1-like 1"
"6001"	"Rsub_13083"	"DNAJB12; DnaJ homolog subfamily B member 12"
"6002"	"Rsub_13118"	"hypothetical_protein"
"6003"	"Rsub_13119"	"SPHK; sphingosine kinase [EC:2.7.1.91]"
"6004"	"Rsub_13120"	"hypothetical_protein"
"6005"	"Rsub_13124"	"hypothetical_protein"
"6006"	"Rsub_13125"	"VTI1; vesicle transport through interaction with t-SNAREs 1"
"6007"	"Rsub_13258"	"hypothetical_protein"
"6008"	"Rsub_13260"	"CHST15; N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase [EC:2.8.2.33]"
"6009"	"Rsub_13054"	"hypothetical_protein"
"6010"	"Rsub_13060"	"hypothetical_protein"
"6011"	"Rsub_13062"	"PRCP; lysosomal Pro-X carboxypeptidase [EC:3.4.16.2]"
"6012"	"Rsub_13063"	"hypothetical_protein"
"6013"	"Rsub_13134"	"hypothetical_protein"
"6014"	"Rsub_13138"	"P4HA; prolyl 4-hydroxylase [EC:1.14.11.2]"
"6015"	"Rsub_13139"	"hypothetical_protein"
"6016"	"Rsub_13218"	"BZIP9_10_25_63; bZIP transcription factor 9/10/25/63"
"6017"	"Rsub_13219"	"hypothetical_protein"
"6018"	"Rsub_13334"	"hypothetical_protein"
"6019"	"Rsub_13338"	"hypothetical_protein"
"6020"	"Rsub_13128"	"thrA; bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]"
"6021"	"Rsub_13132"	"hypothetical_protein"
"6022"	"Rsub_13133"	"DNPEP; aspartyl aminopeptidase [EC:3.4.11.21]"
"6023"	"Rsub_13172"	"hypothetical_protein"
"6024"	"Rsub_13173"	"hypothetical_protein"
"6025"	"Rsub_13174"	"C1QBP; complement component 1 Q subcomponent-binding protein, mitochondrial"
"6026"	"Rsub_13176"	"hypothetical_protein"
"6027"	"Rsub_13177"	"hypothetical_protein"
"6028"	"Rsub_13181"	"hypothetical_protein"
"6029"	"Rsub_13182"	"rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]"
"6030"	"Rsub_13164"	"hypothetical_protein"
"6031"	"Rsub_13167"	"hypothetical_protein"
"6032"	"Rsub_13169"	"METTL3; mRNA m6A methyltransferase catalytic subunit [EC:2.1.1.348]"
